;pilesize14;pilesize071
115;27.670597074157723;24.477140676023346
116;37.61209837604071;22.874920486429584
117;27.17508103867963;23.821776953220184
118;26.166799647788437;22.57771346928947
119;37.41586346995946;30.992048874847228
120;35.367222476226985;35.936174978073424
121;35.78625361989802;32.86878468962838
122;35.744420508419864;28.875981118730053
123;25.86768466187307;26.93560146320643
124;25.3935239642707;24.536704948042278
125;25.903288121857997;24.994307506140526
126;37.23204904385838;21.32350954076574
127;28.462180611919813;25.899836013253854
128;26.237085164016726;24.22671711717924
129;31.613689327526277;25.556652558483616
130;37.03699796932624;20.806514681283655
131;38.12764062453805;23.782313661170924
132;22.21682515634456;29.13012776453115
133;25.55131085452398;23.312626765585808
134;25.779204639257586;28.08472363604378
135;36.48345401207948;30.163858180896824
136;39.88502660865934;26.902201268057556
137;36.58686396274643;26.38509213914292
138;34.92987710883291;30.094715528745798
139;27.818135556932877;22.58431167500732
140;22.165669196755285;24.490311681592036
141;37.12125931719185;22.825805278014926
142;35.19548812873647;21.748240213604394
143;39.01805535609946;26.300080253318935
144;36.713773535756;26.883706996570744
145;22.017392100822857;26.307021879918977
146;38.93082727657478;24.388974926382943
147;31.714172480190957;28.190779601020505
148;34.97680922611872;30.230653461042696
149;34.7950101057432;25.60539275725767
150;31.798450603383255;22.78473367101024
151;36.411691326413425;23.028639865272854
152;39.09740449977321;21.45356210078548
153;26.752497513812244;27.025742098516975
154;27.48631271290699;24.73142308573517
155;33.905139511791084;26.792183036970673
156;38.18537750277677;30.147267832652208
157;36.98283092488967;24.958288741345847
158;36.81966159756031;31.078443969982096
159;35.658373755954116;28.269691209016496
160;36.87181950144991;22.771263381886243
161;29.642642481775;22.957783801139858
162;33.13759956476387;22.706535587299488
163;23.607650320466863;25.476973639715293
164;33.8139838044821;28.711865731400305
165;33.19068080764253;28.878267921011652
166;39.57497124493289;23.97559778039345
167;32.80893584526034;21.682829294113166
168;32.79916140188474;25.776709861644754
169;38.19506098295143;25.57828025145048
170;33.97812890265616;24.360587569969596
171;33.63617329360457;26.509284766988966
172;33.41618815100874;23.93465611777208
173;35.37188994447639;26.501250710175196
174;36.406558620410145;24.750831777253353
175;24.98594894946745;23.410785083254503
176;33.205159686737915;25.255693825852887
177;31.672369447322886;23.71215089909069
178;30.31811598764884;24.33362196122047
179;24.46808189608859;26.639474924099417
180;40.43027959592608;26.39076929096519
181;35.16913029986657;26.410898291360617
182;32.75806261042737;28.804836930843546
183;30.206781056784504;22.49460240854646
184;36.188593441248784;23.99644775719495
185;39.83031951108549;24.07327209056358
186;29.569173741834387;25.868159236441134
187;32.958610170256804;22.611683264579842
188;37.57591474864658;23.527409755736016
189;32.78718161341383;26.4448133776689
190;29.687962896667553;24.87595809411848
191;33.664562396265936;28.94070258169328
192;39.03587693898536;23.322910508138268
193;35.79253122499216;21.351243941111168
194;22.889101124133678;27.56597496236377
195;35.00113100309055;26.459014558440032
196;30.451265128689936;25.019734967930056
197;31.316585545017105;28.1610771751368
198;24.762743491535737;23.705102873756264
199;21.874899907114436;20.554124016062456
200;37.776504955291934;22.84042867871479
201;25.709906163065504;25.56594069983818
202;37.042417920613765;23.434823453729404
203;27.416311639686764;27.744369665073563
204;34.415124031996065;24.083862237295065
205;36.33026242434927;22.746272993059662
206;38.126380999302015;20.815684931465256
207;30.44734356142354;26.50808206615206
208;36.69865561163901;23.59246107159817
209;34.7597520621795;25.490804857323784
210;36.37868219349817;24.55442445266563
211;34.068360535002796;26.906977415314653
212;27.303790076806646;26.183931111977195
213;31.695697456281685;21.8048146240423
214;27.51027771867515;25.410625822870074
215;35.840865599621466;28.033062145922848
216;34.16925595388966;24.306968846505093
217;31.604388014916207;26.49923929891434
218;30.83564841139415;25.24578814948777
219;27.901923186876164;25.017900479208144
220;36.350201325736755;24.589128597558553
221;36.21693314414816;27.437191328706973
222;34.64808962873219;26.44873440660013
223;35.12633235500251;26.428976860305504
224;32.8588655725126;27.439070602438377
225;32.31032293554406;25.531391875908195
226;31.771620767463084;19.173144779931754
227;34.69384198223982;26.542139743920913
228;23.411420289381997;23.937656157840458
229;26.524189090888413;25.319765070001704
230;41.64626180298727;26.815162216189197
231;28.78820946880609;23.00727110452702
232;34.22387984039307;26.809797587571737
233;29.529876002250653;24.136136992159106
234;37.20992716875211;21.813673610355554
235;29.42442365777298;23.186012048767406
236;30.189138860107796;20.588308205302834
237;26.995289956888307;25.766987213463988
238;35.93734919893026;21.685811480357692
239;29.97126363426418;21.989889857477582
240;28.834915825951068;22.382203499703362
241;36.217909821845396;25.16344223097043
242;30.300765363047823;21.89423197582165
243;27.87615889432309;25.270430084316448
244;34.03476866721639;26.529792905562587
245;40.27763403378331;24.164471489854023
246;31.354887197275733;30.301219660034658
247;26.324526660611426;20.476801100772132
248;25.768100324845104;22.52820121236705
249;31.271116992448512;26.237063446766523
250;29.918948110744264;26.2021540020918
251;27.07364457862729;23.34324164163383
252;26.829400373289847;23.812376319567544
253;22.00829122762376;25.559495476236073
254;36.98477417000359;25.860864020934642
255;37.737730217566956;25.363325662635745
256;33.2041559466752;22.273506136485558
257;27.314455629629176;24.399437598298242
258;31.675778388188725;27.03761084364941
259;29.11807828050026;29.353170863046852
260;36.772744716841856;23.422788119136364
261;30.6315921028856;26.818352204414264
262;34.87104479170285;28.146241736716494
263;38.723001616717646;26.059423330209636
264;26.34609859605407;28.078464758275828
265;37.22487651562969;37.097593659168496
266;25.78938650970295;25.51479060247291
267;25.662688080815453;27.414823064160103
268;28.500479870972956;24.758655073544368
269;21.885994905879404;23.811045235061638
270;34.59848792621051;23.97853877020889
271;33.0270114179569;26.376807619386287
272;30.25465808291091;23.82302207145518
273;31.33306455742221;25.20910865378838
274;22.30387814673954;26.472630460229134
275;27.35361550502022;22.5039210257088
276;35.38259917334037;24.443646322911192
277;30.744109286221477;29.720371583604454
278;40.594794230057;36.26678123450717
279;30.059195564149476;28.499821433226757
280;29.715461080299477;27.861208199470884
281;25.35804491160114;26.308214065125668
282;29.051822327546244;25.368442565345788
283;37.95974771027849;28.528436669845846
284;26.18478598296684;25.44945181171599
285;35.90499228812023;25.04020555469106
286;31.903398590217652;25.466389494224934
287;33.89852993821612;24.37001812638856
288;32.62861178044352;24.65450597865911
289;32.823748812208656;21.936190992611195
290;34.37415763341776;31.70496635190276
291;41.383947694964476;32.068010921985724
292;28.380481253433675;26.40913297367276
293;37.54908666909437;26.052636694072696
294;31.571115621350593;28.28375484623849
295;39.13938758612402;27.35074210285586
296;36.71539467480338;27.659834552277346
297;35.59362898139023;29.762571775433205
298;26.3349111577151;24.37005502898293
299;25.689179836532215;27.2758301270652
300;28.707904749167728;26.72994833872828
301;37.048361042262954;37.177355704310656
302;28.557227323898925;24.312164424661884
303;37.4917187784807;30.335872967715332
304;38.90879729249161;33.82127169136665
305;39.53620965000955;34.83231213597232
306;35.08455442936649;36.33036374062896
307;33.93498436300206;21.101795806954513
308;38.68072751937402;29.509517530176694
309;26.92560919584474;27.768926649267218
310;24.801187247680833;22.286598717577704
311;33.83453270335378;27.85051118097949
312;23.844823505003752;29.444393750789043
313;35.129856529180394;25.802174738364908
314;22.928378459891;23.260264402970773
315;25.332278469666676;25.652171769548985
316;31.407097335473296;25.49239768957638
317;37.82894870405085;25.3075187330977
318;30.042821409126386;25.281004712852866
319;32.515827726457246;29.042566523727714
320;37.09001190137822;24.968136833869846
321;38.730320776800845;24.40088786695046
322;35.08078199085137;26.18291723268297
323;37.11397267975311;28.406673378917336
324;27.2182221185154;25.921851334963154
325;38.257885862186555;23.54016988376405
326;32.09037157729456;26.029903504786894
327;32.44459908161909;23.077285060356417
328;25.51892999777384;24.97003364435388
329;35.736710437872624;35.002889513990795
330;36.70613496107292;33.32063524926585
331;42.08052944512322;37.23240220406864
332;38.47759505888836;24.38532876214844
333;28.707845023781463;26.431441912878185
334;36.77138290623702;28.83655301942627
335;35.15189862150771;26.371653695981262
336;38.68078017830792;27.533165024293766
337;37.83682155689025;26.43849996174984
338;36.2523682904717;27.928076931148848
339;19.59182273105211;28.831921650779453
340;35.01346363757283;23.134536899036366
341;27.989535571824447;26.648785722717104
342;34.25124900946589;27.960709856076654
343;30.079337448539494;26.64672976981545
344;41.340109598349514;26.541534675704064
345;28.3615922162895;23.9166594397838
346;32.4075176597391;22.723592951178215
347;30.884881269431673;23.995015710397617
348;25.7430027359225;24.830067302269214
349;30.683211545512982;25.294238133981327
350;32.58710016748502;28.33621722292393
351;35.005802499847405;33.55302689421595
352;39.74400697017391;38.46432912947012
353;33.228940214993735;26.793438592594576
354;35.449214210834995;27.428979760863943
355;24.674479451026635;24.19419965252916
356;35.17483740213916;31.16611935724806
357;34.05107934321321;23.887580004657647
358;26.478908955291665;22.50504872266204
359;34.47680857321826;26.48200938365099
360;35.11093055075714;36.3426063541541
361;34.29189629053767;26.384955224891506
362;25.272573291820223;27.406741189097968
363;23.55273134800503;22.321427142491586
364;34.86882971517855;28.121222379792428
365;38.53327876147366;34.550918185600615
366;37.61190420616876;36.501178524846864
367;36.36664353781291;30.179101589552104
368;23.952723044786705;26.31103315230457
369;32.534964641382736;26.83156385605825
370;35.35352821689247;32.545666579275796
371;34.08774624886849;27.37204670116834
372;25.706718478421063;22.98737144107378
373;34.98628117220544;23.19870593048686
374;35.294553064322756;28.506375006540065
375;30.52005208910892;28.72061662757941
376;27.5036905767913;31.294251313449344
377;35.16723053907352;25.130539143328285
378;36.765616082026774;27.212786141613677
379;34.94241527374925;26.007252757485976
380;30.87732468872299;25.719766799355924
381;37.519745688712156;28.22878071471484
382;23.81446183201371;28.572891708089564
383;33.1070149440796;22.507812882994045
384;30.538233569745408;25.617244110293758
385;26.24277838277566;23.158644753198708
386;36.694515115137804;25.06758234515296
387;35.74500179073236;25.430814619180218
388;35.815256660121875;25.814975462477047
389;25.797119996193906;26.674845210896837
390;35.97517862944593;25.44798141690065
391;36.13582806644743;23.535941856046232
392;34.029813047562016;26.94978880535886
393;34.65616869621637;24.904375800393115
394;38.806417990805386;27.538576292260743
395;27.031706691896602;27.221535765097038
396;30.690500374928618;24.603405567462012
397;35.08740684869927;25.24393529793718
398;38.77794348815127;24.57297563916125
399;24.471104016065425;25.95221111067859
400;36.3058059112257;28.025031061132626
401;25.078825388685104;28.699858866141405
402;27.23611906651448;26.929040556718714
403;38.421558868095765;23.36164651400938
404;38.20890943418745;26.14372742239308
405;34.319187556944506;27.05557345123586
406;39.17643420385133;38.56137420715726
407;38.21765892527652;36.47190764392402
408;36.78594886764082;37.24217892317528
409;29.361269272464714;29.65487414588407
410;36.41263410315354;26.314227023824145
411;35.50971816687445;25.703709503699635
412;26.12982799049225;26.060448726275325
413;24.698282986174693;25.543221899952247
414;22.860330929848445;29.45020943712774
415;35.678689441775134;26.418447038978016
416;33.78978402343209;26.72398114162468
417;32.76280632049946;27.09140392285192
418;31.162610501804615;24.95001411145005
419;27.149199072020906;24.231131025630713
420;36.17162859987278;25.182400919793736
421;21.393375033932184;24.93766617012481
422;27.300043274351864;25.917709397262616
423;29.820960549936952;25.824169899613338
424;40.00794911075271;26.156739463293743
425;38.04253725308759;26.650919250906508
426;23.43307171126947;30.692435173140915
427;23.89124081438202;22.7266021868785
428;21.622524986039608;27.15466149890097
429;21.99236701446059;25.293077479873162
430;30.47541443975927;26.749966915641348
431;25.43619773751164;24.805037103962523
432;28.712682448961036;26.868987514663228
433;30.908117283916898;23.185812501742895
434;35.953710019939535;27.026891425547543
435;35.92013507694664;25.460786143116152
436;21.677990255918623;26.006039137902544
437;36.783186029013926;27.582162311674097
438;34.93929458891728;23.495794545317413
439;31.735227789191956;24.90254957153818
440;26.69053301868759;26.542436205992797
441;33.85949072184828;24.883755014095943
442;37.096942571070315;26.511292356887456
443;28.013177259567435;30.98810847010417
444;21.82885626990027;19.628796961764785
445;28.58331388346953;25.515578971203194
446;23.976455403166852;25.563483903761743
447;31.002596697073205;22.32642261822375
448;28.98851980025947;26.366991218758752
449;32.76242073664128;26.52672656598447
450;32.25843926967742;24.477778723307427
451;35.41370492777633;30.159991115786227
452;40.01081240343521;23.969254788905285
453;37.69665719895088;24.12397105753209
454;35.43414034401952;27.001092310891757
455;25.670422539820382;25.01920221478086
456;37.47674229290595;21.72793727852154
457;35.682930461863386;26.78133962221656
458;26.207562541672154;23.22963400260453
459;25.10555069650741;25.693262670534317
460;26.87853196113564;24.151889586187433
461;33.30374284680596;23.691386181808987
462;27.571940521831767;24.271434029395078
463;36.415405507382474;27.10183503501713
464;30.744610653292305;26.386445886272163
465;22.516414822332482;24.743282441976277
466;35.45654420781981;39.78141371995403
467;37.433343953534965;35.79167045218097
468;30.902070125222934;29.074450270918085
469;37.148789735212574;25.912281317361163
470;24.00056260787439;24.739302066161343
471;32.032431191661544;26.400637417066093
472;30.146776799653257;26.965843794174244
473;26.614738032541833;25.920811248590624
474;31.00992365334442;25.917025285458585
475;34.403946785747344;25.595254888478387
476;34.64661607586068;22.839761257451574
477;32.4703276181662;25.431634019660137
478;35.399456379906205;27.76854026750875
479;34.90364488016561;27.977660783753954
480;28.637266368042862;27.89535333595335
481;24.213758183667036;23.221262389446338
482;36.734271276341474;29.74473105324218
483;34.11271369288352;29.950965590266144
484;40.8385396593947;22.9229843772747
485;33.69543173105235;21.79543949289441
486;34.86805460247143;27.442350587986468
487;35.94960186999893;24.22488781766079
488;27.19972190565536;20.89779627656048
489;31.541202015775703;26.095241602780124
490;25.84954636734547;22.639980784144445
491;31.683624067055987;24.215943953419757
492;34.78313362482607;29.410136970966345
493;29.08229826953825;22.398587363476246
494;27.652502390338125;26.28152802240488
495;41.49902057191415;23.946260941446987
496;27.1464591513766;22.327922246203098
497;32.527636744353714;28.180436870007696
498;28.333774156990305;26.02000761030901
499;32.19484516096945;24.0484911183369
500;36.862751370354566;26.7851149426575
501;34.677664668255034;26.853821957282452
502;34.58404313022635;24.038132195529954
503;29.123707427351242;23.935072546387694
504;29.85445104469024;23.848228840879543
505;29.211615334979772;25.942431206925992
506;23.240789287858735;25.00921364809579
507;31.982875797465177;21.750282851967597
508;23.423003990658167;27.435023415317435
509;26.485529179704614;24.277862872905605
510;33.0203081527839;29.583324027831754
511;25.489654784830844;21.452852847287982
512;24.68252152432034;24.99321118733527
513;23.147562737786988;25.47025079494224
514;24.763376674069743;27.00304477389593
515;26.531217855352207;27.57093482291853
516;29.52965784576826;25.690621090187705
517;32.06874282596998;26.489727374405913
518;25.624594954244845;27.33750400904875
519;30.87987412926211;29.44590247498498
520;31.8763983617299;24.318707671012074
521;22.732317002510875;25.254204527676237
522;28.593416714468795;29.407419518765355
523;23.8971805267224;24.289646603562556
524;34.11803536852438;23.78345866461932
525;26.885649346034057;22.37003423653642
526;27.273822233417572;24.462156154855997
527;24.152950817792764;25.913695407627092
528;30.490492302295323;23.639021346176563
529;35.22371878560248;27.802046357412486
530;35.29227916288396;24.91177136150605
531;27.597058121022993;19.7403101740718
532;28.47195175466044;28.355421949089678
533;34.24217400015975;24.529865471878704
534;29.120448177451735;25.805662700460875
535;23.363760088294384;25.5770674456471
536;34.22492743131451;19.96753059952995
537;27.05109117828885;26.482843277274487
538;29.72197878385805;25.305317056140957
539;34.86919365335414;25.296635254342505
540;26.79944158859223;24.43727263473738
541;26.348955727242128;29.538420687302086
542;27.672364254696554;23.671005550269562
543;35.31398297563228;24.029214429727034
544;34.04027211822995;20.74226989385521
545;28.71235803192028;24.42486070433102
546;26.66006001850294;30.465494819386024
547;37.73042299564449;25.9518974828171
548;37.531031221335255;24.61358757206315
549;35.90890997948591;27.007896995792123
550;27.721191079600143;24.38508602290052
551;30.4549531796044;26.377434902956242
552;30.620988530266573;25.538535743227964
553;32.269095943612825;27.497270121442007
554;28.30374924766054;24.283845654212392
555;24.873374934509577;26.936695260250698
556;34.605968071021195;23.812172905559844
557;23.07184643949835;25.118380685132962
558;30.413761773237912;25.539358723365186
559;36.7567721704405;22.95994696542912
560;24.727818344509817;21.007628557189705
561;26.921774672975275;22.076042461120903
562;32.798693267327614;28.523543223525632
563;32.22107389703105;26.958694774836534
564;33.434605846924;23.043770625286843
565;32.47640793784956;24.994482639101516
566;27.030123618744952;27.87239098944574
567;22.29017590974778;26.31714568638713
568;34.49580267565211;24.689263047744284
569;38.37404393475855;26.18489572212079
570;25.926199724928406;25.831296036513347
571;27.355854507324445;22.96874312014813
572;23.070348199083224;25.38870686534125
573;20.070231898120046;27.229537561975103
574;26.288085895061553;23.011578480033016
575;27.91035918193469;22.3756132188145
576;26.846826174862272;27.29792744766293
577;29.5177217675097;24.42713695324113
578;25.331554150791625;25.959605130782435
579;22.50522018113378;26.454105023159524
580;27.49313147944309;26.358477421368004
581;26.243382286389632;25.117234762909813
582;31.067446150164198;25.37822017345836
583;32.4371598884202;24.111449759358127
584;31.80184858870697;23.954061120656984
585;24.6881281919528;21.499997303168687
586;33.4214790278966;25.459596793946115
587;36.20852568287712;22.16623377042443
588;25.19309564127436;26.620049961890267
589;33.759953864378076;23.24843879174709
590;26.06730875617158;25.54319265757861
591;35.67460041507193;26.736181125784608
592;31.483584389600434;28.042583562033457
593;25.096499192364696;23.65530136692724
594;23.760888374636885;27.359566697209974
595;25.43755450379548;26.347775996400863
596;32.83957695940566;22.357915269473928
597;27.399899340415633;23.158100986835297
598;24.78150844015148;22.072469386453168
599;22.045443073675056;28.277959416221165
600;25.478892702142687;29.711313520682065
601;25.9691494915476;24.943473883113505
602;28.632547117746725;26.804843224207104
603;24.025203240489713;25.047676875477933
604;26.722031951702885;30.02243287974638
605;28.83161852067206;21.65358368777128
606;35.60147399412822;27.292538748198698
607;32.76303270090043;28.553700837943175
608;21.7453506477197;26.950425175878266
609;27.207181762802467;27.340436691222163
610;30.947781651572914;28.133935185950666
611;31.8413694673217;24.92366124696776
612;23.958631895855685;23.178243891036907
613;29.913525394749986;21.018395318334772
614;42.72046664696004;24.912166873071683
615;25.75433487143434;27.228184262577233
616;36.19938074566831;18.87561299508117
617;31.37335600073394;25.943746002248723
618;26.66139733946159;22.53339053794096
619;28.573488728481017;27.029781966049722
620;38.256705121608036;27.04907459003075
621;22.62928819522582;23.51416139468294
622;28.87122912453652;22.51332764104736
623;27.484332187913868;27.554716576259757
624;26.01497028680631;28.243579267678463
625;22.855295403450665;26.461611141737734
626;27.521181960603386;27.747124742145875
627;24.491345938618192;26.00765653811512
628;25.58261163127143;25.871100903279082
629;28.162004740828543;20.458663394267866
630;22.84057972831007;25.800213051341714
631;33.32940062538306;26.35096578153221
632;32.312761388505464;23.986697033129364
633;24.585539546287258;22.880755910635067
634;36.084796404363914;26.357680200630913
635;33.48094348428543;21.439839916859153
636;28.077573027212672;25.241189263265717
637;24.00668872213683;26.13970451291187
638;26.0651176807799;26.38018755792112
639;28.198854858979217;20.17291856524756
640;31.27786033760062;22.646821817771688
641;35.16556403726702;25.32591701370148
642;25.460369675328394;27.156227475643043
643;29.40107973096871;27.149483954694297
644;37.88152540272238;23.905399888810873
645;28.785256866011995;26.03069313597284
646;35.83176728900494;23.065814591768337
647;27.659382926004245;24.003755291869865
648;23.42052630949213;28.489318954066423
649;28.237199690811927;24.90258903777118
650;26.735955564554605;24.117435192276645
651;24.834567348884914;22.40716482541356
652;34.16556014351168;26.250201506620446
653;34.118615429778295;23.3266464274858
654;25.433187570752548;21.93069653351255
655;29.499064418597147;24.48178437223317
656;33.18063528327731;23.263046819788542
657;24.253446389656766;26.952306112665152
658;34.20042326505193;29.139088408235448
659;24.025150736749122;27.57136027261695
660;32.268806098750744;25.210096317815605
661;25.207884253578065;27.482554759656715
662;23.982108862267726;27.975876104781438
663;25.070591966723526;25.021381914089314
664;35.836892247815825;29.895993600826515
665;34.31530207845311;29.915911578184556
666;28.013178027588438;27.829638835131192
667;21.855227215574256;28.03227840320728
668;29.380977360937393;21.966625134436608
669;24.61850995473744;22.60579051439704
670;36.16643461177901;24.72436388409687
671;28.027330453832484;26.05421835145996
672;27.406100866613297;23.85383882409814
673;34.129192985407386;25.31506186523859
674;30.91062401341162;24.18201284022977
675;29.340009830219937;25.541080774865254
676;35.77445030170667;24.102016560847886
677;36.651887241891615;26.292555238187614
678;27.313083227610395;25.323872326760146
679;23.24095755470456;26.772994582404213
680;22.795608550159397;25.143189175354458
681;34.16055273433851;28.4258007778657
682;28.358858840497913;23.760720875249046
683;35.838990719180245;23.9515479402823
684;29.235339819173443;25.054083735165495
685;35.949135377310384;31.927512036272276
686;34.22147471057171;28.370523770730856
687;26.506901198725032;21.98585999247939
688;25.074055813292357;25.652880348263587
689;24.64750911480088;25.689028043314888
690;38.7392341482995;27.39018809068697
691;31.006514464781198;21.387548160872157
692;26.79743986094704;24.932733370258394
693;30.658692424217236;22.548511685901467
694;30.299634988237923;27.700303362657074
695;26.347990284221336;26.990197800228945
696;34.38329221610069;26.596534509964915
697;35.33843226027255;24.785410118334948
698;35.62810481648291;26.973707611284915
699;22.19678019263937;25.88577427310872
700;40.09737005224787;25.205757495084313
701;23.9904359279848;22.3271598484269
702;28.05192260163557;26.623136723670456
703;32.72829924388578;23.02531000750131
704;26.424937652856762;25.999134915519235
705;26.520309000515496;29.503983304938085
706;33.78527022961312;26.73768821028159
707;22.911988575026022;23.33590884101243
708;37.551937202002044;26.0917749003407
709;33.48277875780912;21.050415708499173
710;33.19460242798871;25.230736312695377
711;29.927203688216398;24.249239737454673
712;32.67392660737005;25.70171877995483
713;40.14463006022903;27.263804160041165
714;18.778432903628893;25.875433287408384
715;28.267461385199848;26.914238512991616
716;33.10623021325836;24.819018406183737
717;24.914197926990628;22.679774998707106
718;33.48244818126516;24.147176799403322
719;31.249553143304613;23.324961960171404
720;32.00309994116979;27.47908539509635
721;30.140872818506764;24.452327215077535
722;38.373450300607196;27.8021418728456
723;25.30196821480702;24.321517057854546
724;35.033551658615416;22.483068129395015
725;28.91808566299791;21.921406455762494
726;32.1585285226973;22.125097311917827
727;27.87128529220762;27.60189197980723
728;30.865103160688946;24.965188973284537
729;38.138025421502206;23.026990057089556
730;27.26549961563562;25.07135563582897
731;33.886152290350026;30.57107516506119
732;31.83137572918111;25.980762428398158
733;32.32253110580478;24.028549606158307
734;25.88608681677591;26.317890416443902
735;32.26300973950524;28.39248033137905
736;31.404586247297317;23.56474848112711
737;31.936880731912975;25.91709459989898
738;27.2824926096198;29.56667198266717
739;33.857503644607675;25.7924370980978
740;25.238474874702565;29.02739343246818
741;23.443963670272076;24.51533418772408
742;32.22291791232389;25.20711116320075
743;36.254333883090176;25.189490124231117
744;35.220815373911805;28.175423265359257
745;31.417436199632025;26.066509255930605
746;29.07590179182249;30.696758690628766
747;29.31446539495188;22.60212319300457
748;34.03951706169143;23.52431477626665
749;22.088228096277135;23.63247118595943
750;21.013198761861457;23.62070506065872
751;33.10579497588891;28.054631879637277
752;31.5154337739829;23.37317496188399
753;33.487985987291765;27.572357651466
754;24.991463654653366;20.718911749139213
755;36.57197033327581;23.359335543354383
756;22.745231810799197;27.302984069983218
757;35.41119559134056;25.06760804933293
758;35.67597396520576;24.33456809571039
759;31.539274106591403;21.321373471274853
760;36.107328692281314;25.11775805991957
761;34.548334814511776;26.46495777188042
762;23.847813838432938;25.609203091076232
763;36.314207190080225;26.79970000958538
764;27.37821301469892;24.256054129645054
765;28.137034360443607;23.40532847916159
766;26.742868095206802;27.38302872477987
767;33.66390231018633;25.076297271006293
768;28.493830890093736;28.343878014950718
769;33.97148014906822;25.89188227238533
770;24.30803870076305;24.636576718261278
771;34.80218007720679;29.40897138746748
772;36.68006973246581;29.70021870825589
773;32.34262994271598;29.238614999984208
774;35.398553926643956;25.09570861483984
775;38.57817093732807;27.942244154588202
