;refmc;k3mcs;k03mcs;D3;D03;rhplus10;rhminus10
115;27.906598652506766;22.92272260549021;25.348718562591504;24.010797822562765;24.707883495188938;26.826815864089408;26.360019322773287
116;32.81714130312637;33.400773307864924;35.08596471083752;39.81351279914802;34.51194482583526;35.276364675085105;37.056918287255385
117;24.086849282347618;28.575388805904723;24.307851750944486;25.886082266525847;22.833363174033593;28.02058084214101;24.981526995435225
118;22.663678871250248;24.326958703486426;24.679586298618293;29.44592615226984;25.820111737417427;28.304201241345478;27.250485717165528
119;37.936941176228785;36.57601439920987;38.16883924018425;39.01822147741647;38.69448736735983;39.12332354024797;39.12780857200971
120;37.00837059251483;35.50589164519302;37.392881916325415;39.53620707308025;35.17297593222669;33.62340510424875;37.907570296693684
121;36.86402712894201;37.67184398095;34.63238678050358;40.87716578372962;36.21466383271182;39.654679593813505;37.043309514447344
122;34.23423397687602;30.054061249624475;33.98099775497047;35.55844936152144;38.98145502334177;30.881413938450386;35.4480038515874
123;23.913801378421955;24.374703403676058;28.27279363584168;22.90551080788673;21.709704776491506;29.166186904028052;24.5308197817922
124;25.484726224758987;26.080182104019894;26.77873859137619;23.228037773334883;21.87998143341347;24.998291344282446;25.586782932331616
125;27.358158348666038;27.4192362552149;26.405474655131762;25.082374765794818;25.17791309743324;25.265048470330324;22.00958336688349
126;27.94293042940862;31.727040451746774;34.07435987026729;31.59222289530657;31.96845792345706;32.30009161311989;32.99501328783574
127;26.275597947373797;25.750527999492522;22.784741884232414;24.18436364076391;26.033330431363378;24.22431388431462;23.471485190586332
128;22.06895482897165;23.170199951574634;23.707911016224887;20.983230772261603;26.01878957506112;26.332989900787883;26.246349606029046
129;26.251714490621268;25.456166039982413;25.93231557122432;27.6877059921118;26.282726268262497;27.704617835106397;27.89800016387437
130;34.5011663857936;34.83759992597959;35.80785180509749;37.07541395597102;35.51726449365776;31.661507631156383;33.23208654475001
131;35.444491636534536;36.369003435876536;38.6953784358523;36.411937493277556;38.36939529687039;36.22724883197216;38.29470496761192
132;27.173880703582263;27.694943234352635;21.35537113701464;25.292808548848456;23.97102505748311;21.4974886429053;23.482428380101698
133;23.9030756573052;26.65280189808012;26.770431326620837;27.807281499573367;23.32695360721467;24.939921500669165;22.925421862188287
134;28.01875221091157;29.617067078792243;23.099027164087644;27.381375959024258;25.83384360561734;25.10599335631759;25.66683034729216
135;27.46105669126948;26.826226895500906;26.39993171197647;27.182388798785578;26.0872537114279;22.724116585650343;28.47292823312974
136;38.472975699932235;33.045951768735236;30.70676588895298;28.917625317039864;35.8425347926698;34.38068546561421;34.422750361657926
137;33.73066904244466;38.96957795413228;34.57481366567029;38.23494747784773;36.12426279156377;35.886843473551465;34.33482844652633
138;34.42564224419762;38.392472803170804;32.8736846013238;35.777252420595644;35.062893384417386;37.88976685005218;34.920844273915
139;24.342816396827978;28.009510532052552;23.017670825483293;26.343923200293368;25.241628803389325;22.299845952392335;23.478162529512566
140;27.61860864174045;27.49157111499979;29.016275320618313;23.224868186330532;26.75168371107549;23.852259050764086;29.494519237168348
141;31.023840562421256;35.177140671462816;32.78339006994384;32.443622340313325;34.06134209293294;34.10594638833344;31.379979610105508
142;34.156937748377345;32.65807772230016;31.95340787028665;35.97925337629748;37.629749172224855;33.51076961190438;38.46411361278544
143;37.08526990706742;37.100733256680904;35.60095664498905;36.672329055645015;39.0191629769234;35.89109241552422;39.070239038043844
144;27.657072354883734;30.356126137961358;26.482344985832178;22.58549133591966;25.101537036752624;23.15416758093526;24.645951218532815
145;27.96562120354602;25.585172900257863;25.65319688943909;23.645786601984682;24.661841317941143;26.00640748024265;26.498712285506105
146;32.31217377671712;34.114929975157295;27.066470651887435;33.26546278314924;31.891305547502686;26.83510559587603;35.54241125138771
147;23.81839508765924;19.4675954610164;25.721889105224648;22.65698325052465;26.246012245713246;25.05756217819815;25.214037705113196
148;33.44306919105361;31.17691844788652;34.0726656912557;35.284632217433185;33.42877530086511;36.5223602705226;33.16891584388715
149;26.80241518375095;25.224189771584772;23.366770564677534;25.026541600164542;24.38154947255792;25.233583129758273;22.006124805147138
150;27.306455873477837;25.053733039772254;28.988464905928783;30.329425866681568;27.319272129164414;27.481952287555472;25.358059504195136
151;33.43092159972652;36.53212691890716;36.168055964258656;36.87645176421308;32.59494978160979;34.48279873680662;35.8728859659024
152;30.448608961806013;26.229148473006447;27.59489342521107;25.70394490869982;27.749577082411424;33.30124641968777;28.242422660779425
153;26.645580108949595;25.258767544547485;23.66689664091359;25.42914393745087;27.378705901498023;22.67411436182666;25.920462875918492
154;26.981417113496498;26.84221925719142;25.38933500111531;26.243134132830136;27.1575420166502;27.96857610546799;26.862762918290827
155;30.145159605246715;33.40864510670404;27.416248182311858;30.32140522653196;29.002294397526203;27.780437806596513;28.414276824275746
156;35.4181982457593;36.58122654233647;36.82350177601647;40.63424279819639;37.60478295455544;40.11211168454308;41.0771510973126
157;31.017949530000617;33.30183319469677;32.45996435939382;29.28037443974783;33.032288496876674;28.73957618525722;34.44159694390554
158;36.568629627504215;34.49300850956419;36.65003586382449;37.69658821297928;34.05543279013801;42.843805687838135;36.25423905303422
159;34.63764420382521;28.119361198159037;34.13196235075281;35.038844878421095;38.548991348453555;31.946423076269305;31.581973363315598
160;35.82099666486974;42.02782406851131;41.201423937755145;35.35097080698114;36.10794202207403;37.2823418436958;33.92255214887431
161;26.47714117159544;29.59589060911333;25.05902347450975;25.81930874691339;27.13602294758115;29.198865485434517;25.732193550075444
162;35.72625441015101;38.4530458590315;34.88655674682013;32.853848207878364;35.39620003027297;30.807957538754504;36.64194687526871
163;29.318128883196852;22.871189214743932;26.274595625272372;27.470651137910867;24.08255597056614;27.744953715298447;24.699513512346492
164;27.52106533636642;24.998257302886636;25.23591283850719;24.14934963775844;26.742198439517633;23.119184475942426;27.39667105513962
165;23.37242659829084;26.65179115760256;26.31681478488544;25.69145057967775;27.629253809426658;23.76323508467106;26.400119701408638
166;36.595266202119724;34.83214231450371;34.896565830895454;34.3952241758837;36.07399766234185;34.8321816372806;35.76537361552071
167;31.699036491635614;31.010892320557975;33.19919255217129;30.418132884444603;30.401833151762574;25.53281121629205;34.67932521937356
168;26.640602848203777;23.982531967399716;23.89134510356845;26.87688532999933;26.202672508459298;24.474346353682392;22.84603771315677
169;31.255450167940037;30.172581268642258;32.27266500657099;37.68065325287409;35.080885379524915;29.124727964644975;31.16048905912126
170;29.948533921228364;29.92008422964474;27.693109000421334;26.75735908626128;25.125856015719272;26.048708418264958;26.60863083909189
171;27.60264972603069;28.607840038544314;29.2996926347263;27.517743227092673;28.246641401461048;24.68944283205073;28.336490326476206
172;27.523825232133724;27.97643351888002;26.247497825003535;25.154562266882934;24.036911686549132;30.559069486187052;26.32693081750662
173;39.260550261074975;37.47449266587767;38.17965683792789;34.53204792883763;36.15727175687696;33.23228934795648;31.018458181223984
174;34.85400956072293;32.61332478739175;32.18624379716419;33.8336442331951;34.540783464563866;29.37139181974832;33.88863026551072
175;23.960496397133184;24.500966204773476;27.291917245939967;25.05430008210737;23.60289992146449;28.148804382336035;24.389608119397206
176;23.830373853410265;29.899914454166687;24.570580615902543;25.11620061315077;27.5956169305971;28.714316931127758;26.566971798493768
177;27.220936689789337;30.53372702458387;32.700625050285815;29.435674896996407;31.532128056012372;31.901344344465798;29.343404256502392
178;23.760714832418195;25.848553527003737;26.22057569722354;22.759151976222462;27.120353234687116;29.58850540401672;23.85768598234575
179;22.69446298222209;25.571240462224885;26.695116062124352;24.256225253421707;26.3262180015705;24.604401279393155;25.57881734048172
180;37.081916437288434;32.29239382465936;35.24722358482232;34.02259784272492;32.40196356719611;36.27008536148805;31.631193239009697
181;34.51041779688352;35.791490675615876;32.40048876410319;37.0704542929152;34.37780259766373;31.835840463895305;36.561662381882904
182;26.177521118065155;25.651810472930336;24.556982882784194;22.329431720404344;25.482454835677814;26.750119280695195;23.63150903719282
183;23.001182994007284;26.520192322567322;25.82571374541736;24.396712342685348;22.345532733913522;25.656584603168547;27.301710634754926
184;38.30230483703835;33.24184168771431;36.2184468158887;37.631253427002356;36.6702133433281;35.89034826179596;36.738688832780376
185;36.4018060310999;37.68697651106747;37.25011998001778;36.97887618570299;34.21320133242535;35.13917513801332;34.97196141757809
186;27.54775163588532;28.079076258267193;26.476584426505394;23.618557749586937;23.020588697243376;26.55224869937492;29.190735234711067
187;22.370165903739675;24.006489255960368;23.148394248227305;23.951729434843944;22.21230124667889;25.6734836344509;24.154798617979452
188;26.50904598138048;23.993858432507253;24.52035279705156;24.74196854761308;26.01349279908399;25.399600301364504;20.44860565609423
189;28.246127227038127;28.480184916794567;29.596150545393623;31.257378711349237;27.810216102491523;28.284129920282385;29.59509221256134
190;22.54257985943733;24.506029755402306;26.035141608720348;26.9061875029711;22.197617896130193;28.786691709011198;25.43677346757921
191;28.004424625878972;26.726664783358935;24.832535330133336;24.44030094639742;25.609697794198095;24.410781203539294;24.533834223747835
192;36.713541136779725;36.62841940508784;34.28782772414402;31.286825131446573;35.36253372417156;29.397430980346112;30.216709736907156
193;25.394664844472548;26.17096705525363;26.46575614725335;31.611603221001573;24.625478220513713;28.552000578375687;28.50950844530044
194;27.807570599818998;24.935366433515398;23.392027616602544;24.22152900579124;22.86462783639987;23.04455051207511;22.918648139766265
195;27.26786567136019;26.113296574408306;23.742470259916395;25.38936826733083;22.831635367544802;24.890864398129565;27.633104610576776
196;24.084822354542183;24.73311173905498;29.728589235019626;25.07510110309562;27.750066938633616;28.564367897242622;27.3811052858565
197;27.200172756138745;28.21669446951976;26.65152117898419;26.774063967591065;28.755327283700872;27.596880951051883;28.457206359029076
198;20.618453842335953;30.015697008448043;25.070188688189937;24.47217548190599;23.217807534831998;25.820628746619956;26.900277912686928
199;27.28268817533787;27.56882511914187;20.184896050174597;26.261505575997145;23.369539898433654;25.288984467609193;26.27974752854093
200;35.105007264099854;33.16010508262118;35.462440285927805;36.37223927852139;37.30275451267258;35.18098218227395;33.09076919990134
201;30.917975190510077;21.32880895378773;23.328084843366945;26.777981783265247;24.192677645690537;23.38109565059377;24.563830763878904
202;35.03509086728124;33.52137968786435;38.80748151798791;34.48484315994843;35.899323012224386;38.00816871118417;34.683657629206365
203;30.332579022102774;24.895566839424284;28.340201570059243;26.398611841220443;25.236569795755422;27.3251080603352;25.83205658392932
204;26.203614606204223;26.64202044756624;23.769890190920375;27.24477908991637;27.737540624748274;25.562755000942612;27.93624948185248
205;33.308878331013844;31.457935513481445;31.74723527006307;32.9313633491297;35.582291826411456;36.2450477037248;34.76851606233882
206;27.320175384830954;30.214912068923365;28.943268511928018;28.834191133339875;29.967790936751342;35.210926016761675;30.59391895394875
207;29.453297970244822;27.046772175256688;26.989463571716506;25.67812226599854;25.16438081144156;28.459236204407283;25.349417785580997
208;29.897810257593065;30.885568233385563;27.275014700770672;28.672607889345958;28.852812474444473;28.04268070669311;30.835948588089714
209;27.126610849391643;26.260461850021592;31.637981895379564;22.962114746067392;24.819369182459596;25.875071890711272;26.068850178628182
210;34.404937803283595;38.515255896339355;36.59897015509148;34.33228878360407;36.01648230371564;32.93809722175776;38.48128169882099
211;33.89612309743459;34.24259413101504;33.039369337781125;33.54418632803677;35.10752941295721;35.27227384691979;37.616993713001165
212;22.33041778533646;27.6529221696674;28.680492637646875;23.65791790780568;26.672260392010582;28.01878765759229;21.42654745011186
213;24.184433351395572;25.25887386205314;22.29020435018186;24.833129844883338;23.994808604006895;22.825038380309206;25.636883085901342
214;26.46051813044562;26.848594293299232;22.423707801719495;28.96096011284589;24.021126664348806;27.134902365981837;26.840940608164686
215;25.673370452359684;24.92985026850026;23.549687177286156;22.35343499944411;24.80833256615054;26.590923924140835;25.493406117091723
216;25.14878240801362;27.453825289830785;26.075771516545505;24.91368684172224;26.51849033126768;26.086010124036683;28.35460160137975
217;30.151529116385728;31.960848363587534;31.66254704585843;31.33489865552924;29.04099925416287;31.550495985117657;31.05194531145613
218;27.12291760010594;25.07820979611555;25.388096298792835;22.554276596877372;23.00151083162553;25.074774650119874;25.721402367096108
219;24.7337932676268;25.11253573104863;25.273698382488476;23.785754490510538;26.101215749409462;23.460298500421974;24.669615971092256
220;28.63299140163956;25.493905110399794;22.712443702179737;28.12044433770428;28.13410907750064;28.009051780505573;29.731920394488697
221;35.93426868542933;36.027067378709965;34.830835146299876;38.22099761868273;39.50099853660996;34.65614436880733;33.09009462221324
222;34.683355674304686;35.852236759637876;37.15402518350224;34.78402537252007;34.21492799752176;37.26576478812754;36.597851940023546
223;30.881464093360478;33.04787597596789;36.06947967539781;34.468037550975794;31.95041829079168;34.61237013130348;32.769701818589716
224;27.6025597651828;25.60022812797041;23.332769660135195;29.774363310158826;25.05013549256969;27.646855331214148;29.63759258830224
225;29.249787135981816;27.308634682467165;27.381357715886956;24.08473389041062;27.320672198997936;26.23911014896962;23.686216974490012
226;28.81145539447575;26.27789477024931;30.87272246164406;32.34665361168885;31.069326133940827;28.556583267176883;28.15159268806976
227;21.462431944023468;23.60519013535848;25.570866731895975;25.64459258531373;22.955658371286912;24.519727074303997;23.644169880126125
228;20.40366861954256;27.18621078001508;23.569858403823982;24.507324838650206;28.124981432578604;26.547743265962648;23.78426687240867
229;24.202446774727807;30.45444668665845;24.178658965033264;24.515577754369556;25.25325065150766;24.668996824385843;27.248918656937608
230;34.68379929312363;37.11319257816106;37.47486219974993;38.205717995747975;38.7620327223554;36.14506494487455;33.9786445667164
231;25.19773896711102;25.657669100344528;23.282581877494763;23.590415242801704;25.435630800927463;24.054499962190725;24.56132319742487
232;34.77997923505114;35.8684024009291;34.34051577506151;35.17078739736634;38.51478077214414;36.06241216343451;31.110925700712826
233;22.85837559299987;25.227942937215097;23.154352976502416;28.657462061631172;27.079890791285095;28.950732676055157;27.331244876429373
234;34.77522843433363;32.77542269636354;38.87209455793772;36.779300966304994;37.14790721950687;35.74167551028629;34.400590195882764
235;30.153595194052336;25.957836008434406;23.642773602256124;24.974830881368906;22.587124502360957;25.900205246582807;28.216501073219096
236;21.93890004067217;24.296076654671474;20.410834359898555;18.866212293892463;26.56441160379951;23.792379985185157;23.022910036714705
237;21.932558878419048;24.555737471481688;23.346813281617486;22.772390281959805;25.030376081264894;24.516070479107558;22.404771850947956
238;35.82074698835489;32.29660990706062;32.7182699888578;30.81931290166613;34.38361264741793;30.240331801574055;33.45232901242245
239;26.607817903651533;24.23618730101433;23.687446435908832;27.132643337176415;29.107482928265256;24.686322658007796;24.79850962284973
