;refmc;t+10mcs;t-10mcs;afp+15;afp-15
463;38.63202664;31.19138746;33.55440329;31.50334393;29.88016805
464;18.24413224;10;33.34514726;10;27.99365948
465;22.70112067;10;30.24675266;10.00000002;28.43605755
466;38.6132325;41.8539144;38.57849669;42.68061155;36.00292899
467;35.6603951;38.15608758;38.44577944;43.14529651;35.12851168
468;20.29845302;10;32.1048416;10;27.14253793
469;33.96036734;35.57680081;36.06365351;39.25447324;38.70647532
470;18.35224667;10;31.43215495;10.00000006;25.23455044
471;26.61155938;16.43497365;32.20308704;21.66299283;31.64614932
472;21.43451342;10;29.48796236;10.00000018;28.08673629
473;20.07598907;10;29.9849561;10;27.9363626
474;21.54148212;10;30.20738793;10.00000001;32.33100124
475;33.59781546;23.40616274;32.31121946;26.16938385;31.65356995
476;30.69089261;21.06779283;31.57443881;26.38796493;31.73479325
477;19.11672803;10;32.76831347;10;27.35156302
478;33.56785626;30.27043124;36.59635514;37.72956207;34.35215137
479;38.58621675;32.7241638;39.84762;41.80980479;38.19102427
480;16.32237566;10;28.43862792;10;24.04169714
481;18.86404374;10;31.68696945;10.00009482;27.38248564
482;27.34445862;22.11644195;32.68968842;22.61282141;28.81217771
483;23.29979453;10;33.81213536;10.00000024;29.89682003
484;25.29341044;13.47215389;36.23437299;17.59180866;30.98299284
485;22.69493038;10;31.7906603;10;24.976474
486;25.32973658;21.36691545;29.05652357;20.39710945;33.49706537
487;22.55201491;13.79950394;34.2708942;16.28248788;33.12012632
488;22.9886867;10;33.26289891;10.01055538;25.20114387
489;23.12992252;10;32.29698813;10;29.16280257
490;21.20014496;10;30.3068408;10;26.85784376
491;22.03876824;10;29.51784469;12.62589632;29.5600551
492;25.75899653;18.8111326;31.91273769;21.99150381;34.24541508
493;17.43474142;10;28.83382883;10;27.78577018
494;20.62315629;10;30.86660074;10;26.89960275
495;35.05867821;32.66428724;35.32554463;36.32609471;37.45753426
496;22.58190298;10;34.87995183;10.74497054;29.26895596
497;24.14435752;13.97801531;35.09147954;18.0049924;30.28425485
498;20.95685631;10;32.33487584;10.00000001;26.38405856
499;26.58360013;13.19765619;32.66694426;19.86715133;30.72694564
500;34.63798679;32.70813442;37.61917222;37.38537243;36.45790495
501;26.60122382;20.92528201;35.5924194;24.96244286;30.30134511
502;28.533609;16.3976404;31.30303336;17.94016353;33.86692861
503;19.9801609;10;26.8715874;11.40007966;27.87944718
504;22.52911662;10;33.54595131;10.03136382;27.22037435
505;17.00413186;10;31.76955199;10.00000001;26.36334256
506;24.13681566;10;29.99337682;10.00000113;28.62196976
507;21.26618666;12.46546283;35.75265822;19.33535316;29.54075441
508;17.70052917;10;32.42102955;10;29.15496943
509;24.18909447;10.00000076;32.41406655;17.30475738;30.3045895
510;20.66086576;10;31.15760087;14.15656037;30.57063872
511;20.03577967;10;25.76668256;10;30.80554927
512;25.82728489;10.0000012;35.06636845;14.72369893;29.14519343
513;21.91088092;10;34.83534971;10.00002731;26.28098665
514;21.39747636;10;33.47865333;11.07578662;30.51128274
515;19.31027259;10;27.12292518;10;29.9289684
516;23.00838127;10;32.24678112;10.23806661;28.37400857
517;31.92642721;24.27846784;37.98408099;27.46708467;33.45988935
518;17.74718205;10;28.8448902;10;27.53139207
519;17.15934481;10;34.01059343;10;26.70724937
520;24.9210381;10.00000002;33.0085722;19.34679831;31.15191224
521;24.38114324;10;30.67147042;17.16933937;24.51440449
522;17.4196579;10;30.1164897;10;27.0218801
523;23.16055308;10;30.1311268;11.85102485;27.85042578
524;25.53851753;10.00000281;28.87645073;16.533421;28.19256853
525;23.78205562;10;29.44738672;10.00000277;30.40014119
526;25.65942947;10;30.4927608;17.85559547;35.39836395
527;20.90394664;10;30.06826968;10.6103356;32.62100969
528;18.95931725;10;30.98033556;10;30.8585352
529;29.93462143;22.19502993;35.53400701;31.1224308;32.4893529
530;38.76552185;33.85613035;39.3267522;32.37721842;35.93932788
531;20.15328061;10;31.56246562;10;27.88654443
532;24.16388182;11.19666697;32.83825003;13.934707;29.67107087
533;33.26661327;40.70635147;41.02722734;39.32289814;39.50269419
534;18.11718934;10;28.99882182;10;25.93557983
535;21.27261605;10;30.2926255;10.00251829;29.51051596
536;18.68570923;10;31.07338704;10.00000001;29.34948194
537;25.41626632;10.00000925;29.83918204;15.33298817;32.0000601
538;23.83914784;10;35.87266247;16.3120108;27.19424243
539;17.74595403;10;28.08232119;10;27.79626397
540;20.44694637;10;30.59162118;10;26.74373944
541;23.60149385;10.22947215;34.43007779;18.58998533;29.60720578
542;22.42905943;10;32.14204168;14.14373222;27.91876634
543;24.99362371;10.00000589;34.35189338;16.29710654;30.38980534
544;33.46194148;25.71337465;35.28798862;32.22806931;32.46233163
545;22.09047577;10;30.28570855;10.00022297;20.57485041
546;21.42918117;10;27.9677788;10.00001194;22.77128575
547;34.59985624;39.43831939;37.25025048;40.62885436;35.73697333
548;40.72432829;39.25983263;41.29564056;43.6029917;39.31717362
549;42.13341012;39.58899155;43.83313581;43.98591799;38.95489873
550;21.08040355;10;29.60823254;10;28.91127745
551;17.32756447;10;28.99784048;10;28.73945106
552;19.88898947;10;31.01569348;10.00000002;29.23478858
553;27.80185655;21.31189789;31.42993898;25.48932153;31.65616905
554;20.05161754;10;31.60611511;10.00000089;27.37731118
555;16.28989858;10;32.68447947;10.0212482;29.84216371
556;22.11577613;10;29.73248936;10;24.03114802
557;21.63560103;10;34.7629907;10.0000034;29.67447268
558;23.15095223;13.91052826;33.60185184;11.71860883;26.99456929
559;37.7112495;38.50593683;40.52687058;41.73030535;35.86358483
560;20.51995443;10;33.9697052;10;25.45986453
561;20.81307132;10;29.75667166;11.12508308;26.68681304
562;32.40458665;31.73984551;34.95982047;35.64395086;35.05506012
563;28.63667696;19.74244727;35.53946842;26.52686603;33.03991153
564;22.52325987;11.17968965;33.40869873;13.2278456;28.3680783
565;26.86323723;10.00076882;35.75963749;15.70666931;25.19931021
566;18.04920447;10;31.78691343;10.29455644;28.32896327
567;21.85559612;10;30.95930539;10.00000001;24.8007313
568;20.71426223;10;29.51498732;10.67948884;27.685624
569;25.16804813;10;32.24320202;12.45495256;29.17514337
570;20.42247627;10;29.29741625;10;25.70965126
571;23.0264381;10;32.38187492;10.02793766;27.57065816
572;21.0563274;10;31.19257435;10.00000007;30.36686496
573;18.41675875;10;31.72381109;10;28.04646157
574;20.47297336;10;30.59116235;11.23929189;27.89665294
575;24.24065328;10;31.36197463;10.00000299;28.01496366
576;20.29461864;10;28.15785687;10;24.72597911
577;21.62845443;10;32.49859735;10;30.23210337
578;18.78650494;10;35.31929126;15.30100247;29.58094282
579;21.50748906;10;35.86609747;11.89246837;25.81629357
580;24.27603684;10;31.04365182;10;29.15323548
581;22.03991728;10;32.06128017;14.28189801;29.86017468
582;17.79225751;10;28.41552356;10;25.14484226
583;20.01867689;10;29.35469671;10;22.78475221
584;23.97541216;10.00020712;32.9741942;11.20149399;28.68373763
585;26.16681964;11.5459851;36.53832684;16.42895372;26.89557135
586;21.87015037;10;35.78977539;16.77927257;28.15982362
587;23.48609103;15.90650934;31.81419554;19.33580472;25.01499177
588;20.83693321;10;27.30617282;10.38836435;27.35267408
589;27.73971833;19.41001398;37.57391768;21.86843253;28.18451012
590;20.54565972;10;34.81347399;10.75462798;29.09289345
591;18.74031116;10;26.83058319;10;23.9353402
592;24.66313659;10.69175849;36.34164124;16.56350826;30.2189724
593;19.1007092;10;30.42233922;10;26.5454972
594;23.12190141;10;35.81655857;10.18618393;26.42533488
595;22.7581344;10.00670677;32.9638126;16.44928962;32.09218566
596;18.18673115;10;30.33554117;10;24.37676301
597;22.04496072;10;32.41708842;10.0004498;26.2986257
598;20.32102045;10;28.49920626;12.07275066;25.33973649
599;20.14306675;10;27.81439485;11.5308428;27.08155203
600;21.47874513;10;31.50597423;10.00000006;29.57810586
601;22.76920913;10;32.82868565;14.83907776;30.60270428
602;24.35929247;10.00006207;35.16188071;15.32478303;27.2097297
603;20.43271155;10;28.69577714;10;22.86638944
604;23.00301252;10;33.34756601;16.12375965;25.90784926
605;19.78327417;10;35.47374438;10;23.72316827
606;26.45061316;16.37680924;35.19815415;15.79665604;29.27061889
607;29.73279662;28.12412544;40.52888826;32.26175478;36.41509136
608;18.58837207;10;31.51878604;10;27.70849753
609;19.8044323;10;32.34965552;10.17248862;28.80732218
610;25.34265252;15.09748782;35.14226055;17.41242548;33.39936893
611;25.88825924;10.00076752;32.53871364;13.59928412;31.44012334
612;18.78895048;10;31.72820918;10;27.37519026
613;22.10176594;10;30.92958389;10;23.42641691
614;40.19312968;39.65672954;38.87608515;45.24920663;35.6027868
615;19.66889723;10;32.06678415;11.78575387;29.10201984
616;34.27090336;29.73415655;35.65852197;35.60633605;33.24368715
617;19.06136955;10;30.8591006;10;29.43328496
618;25.40500494;10;33.63994568;12.00192408;31.46839824
619;20.46401505;10;30.6508954;12.64998539;27.43450011
620;32.48860868;31.60471824;36.00551762;33.82513078;35.96074348
621;23.61750675;10;30.70235114;10;30.78163586
622;21.17039216;10;30.12905419;10;26.75335331
623;19.84588911;10;30.04071133;10.00000017;28.35127495
624;19.46691269;10.00000015;33.24572311;10;26.05730937
625;19.50785707;10;30.13923663;10;28.55670036
626;22.97960781;10.00003437;31.89899537;17.21675134;29.70419925
627;24.08476655;10;29.39480863;10;30.69267955
628;17.48426643;10;34.19037166;10.00000275;29.30713158
629;17.54030144;10;32.72531078;10;25.96895153
630;23.41825095;10;30.37004687;10;27.49990026
631;29.31509619;23.92673797;35.77659149;25.79096278;29.56212023
632;16.89994116;10;32.42083704;10.00000001;24.10088155
633;22.22674675;10;34.71420296;15.52218557;28.43281657
634;32.04200568;22.5281858;35.58840434;31.35494654;30.76117228
635;31.61037888;24.10544446;36.20962516;25.85793592;33.39929603
636;20.45993613;10.00000023;32.62312043;10.00000359;29.44302044
637;23.1013314;10;32.83447274;10;30.22064722
638;22.66514976;10;29.96389463;13.48087358;29.49393885
639;20.80468273;10;31.53687966;10.00002438;26.61138933
640;17.29236867;10;32.29831782;10.00000057;31.83155568
641;25.45191296;18.34005485;32.20560329;20.84293145;32.63173835
642;22.5760054;10;32.34397236;10.69816191;25.6309977
643;18.78214413;10;31.06764602;10.02955993;28.46266342
644;41.90186319;37.22468098;39.84441659;39.76641812;38.32774856
645;19.8163348;10;29.54564263;10;27.75000925
646;36.31732219;37.82892712;40.44857387;42.77625465;36.76919566
647;19.61285237;10;29.66949848;10;28.94001503
648;20.80222908;10;29.79960971;11.12835796;24.94377875
649;19.79662912;10.84637376;36.52458882;12.09487;30.21687783
650;25.56098522;10.00000632;30.4658586;14.15777279;28.29107316
651;19.98912993;10;33.02432496;10.00000005;25.30032547
652;22.03544652;10;30.00708256;12.59342685;29.8992484
653;19.43182141;10;27.9921656;10.39198839;27.3543599
654;19.98731535;11.34102361;33.82445628;10.00000023;27.90832018
655;17.34970172;10;30.30028341;10;26.69379318
656;32.37049437;32.31716901;36.14597139;35.93353721;32.56408466
657;25.74659618;10.6188747;35.59004925;15.5841542;26.61399426
658;30.681799;24.13755968;32.58797738;26.75493775;30.36998108
659;19.29956853;10;33.29071916;10.02906845;27.273831
660;26.05508123;22.68168433;36.76888565;22.56250641;30.74844435
661;23.59848703;10;30.64248372;12.55672372;27.69448318
662;18.24529196;10;30.95067098;10;29.0820359
663;18.08565991;10;34.51351512;11.69059894;27.65287947
664;25.96351721;10;35.76074359;13.83941256;30.15391018
665;34.19523185;21.48212339;34.58381018;24.34997138;29.92085618
666;26.48644891;12.60345154;33.10625714;15.07698275;27.19678039
667;19.79280403;10;29.02336177;10.00000021;26.43432343
668;16.84311088;10;28.70325977;10;24.74822545
669;21.90991388;10;30.8858812;10.00002912;31.95479771
670;21.69621108;12.56800748;29.91777289;19.66920817;25.5396005
671;22.3832805;10;34.16339005;16.25867078;31.24775565
672;25.82580503;10.282533;32.80902024;15.67910343;29.3251517
673;34.4400047;25.64025694;36.2659608;30.89523035;33.15555504
674;23.0994091;10;30.62332158;10;29.77610731
675;20.29751365;10;35.33536718;10.00000726;27.87341687
676;28.47852079;19.78863702;31.08595122;20.50113971;30.80941688
677;32.58849368;30.74039773;38.41940619;35.55112005;32.12117603
678;24.92188339;10.00026367;35.87804734;14.92507125;32.07217246
679;26.95855023;10.64159703;34.44040137;17.45770953;30.41851695
680;19.70472802;10;32.21553124;10;23.72731655
681;28.0343554;14.98256602;35.33210491;21.34508099;32.22819476
682;24.11798894;12.92247617;34.19585995;17.90600496;30.79063586
683;30.94276934;30.22619036;33.61649327;31.95846215;34.9158415
684;19.75327082;10;30.96843207;10.00000022;29.46493371
685;34.99193451;33.02857098;38.39791254;31.6101616;35.51839302
686;36.75756516;35.75243403;37.02879243;33.63576265;33.41134844
687;14.42080218;10;25.63480701;10.1465757;26.1733444
688;20.927346;10;32.50678284;12.65230817;30.7269486
689;20.32180223;10;31.36930209;10;26.13731047
690;36.63429234;31.94375017;33.88332959;35.63286279;36.42258711
691;19.71191774;10;25.75910204;10;26.32548988
692;27.56161816;10;32.95047018;13.25123083;31.45420996
693;20.63810401;10;27.70257029;10;27.45392948
694;21.10341232;10;29.78923056;10;26.58794149
695;19.9984817;10;32.49542493;10.73461918;25.00269254
696;32.07513659;24.52637128;34.38088449;28.3207217;29.8949193
697;24.31421245;13.90935173;33.1401056;21.91546046;28.34814321
698;26.89811796;11.73525746;31.74270273;16.9756795;28.9479965
699;20.65394903;10;33.44699629;10;28.9977857
700;19.72056367;10;32.92519377;10;26.1364949
701;21.76052315;10;29.30630226;11.3965316;24.42001122
702;20.10659024;10;32.67618249;10;30.01143153
703;33.07216949;29.33624102;34.18682088;32.79140728;36.05934852
704;20.4982477;10;32.66060904;10.00004925;28.70988583
705;18.2426699;10;34.30614854;10;25.60010661
706;19.5443695;10;31.63015716;10;32.1297925
707;21.38946718;10;31.70743815;10.00000998;24.253026
708;36.04827977;29.26563124;37.8660582;29.14213852;33.92727274
709;23.15211545;11.4185374;29.84376736;11.79578335;24.93003979
710;24.13315061;10.89304247;35.06546515;10.15935938;32.43757664
711;24.03333628;10;32.59937271;14.91561586;26.51228403
712;26.42328552;22.98805823;33.26065755;20.4515099;32.92554578
713;29.83155016;11.54442001;35.33404252;18.36619246;29.6713112
714;23.71733458;10;28.88366944;10.00000084;28.59378399
715;17.59053119;10;30.61083147;10.00601246;27.79645866
716;14.65182296;10;33.8570233;10;27.96719878
717;27.64724198;10;35.59631299;13.47199113;31.23280219
718;25.16676249;10.57103457;31.89729309;16.24569292;30.61471782
719;20.03645443;10;27.25075583;10;26.59735834
720;20.02544096;12.6808579;31.886877;14.10700053;28.07927967
721;19.17132063;10;31.61059492;10.61179743;26.23473805
722;32.9352823;35.13789538;35.43800431;28.9853031;32.46596855
723;27.50278004;10;36.07375457;15.15078482;27.5307016
724;16.7483814;10;28.80513029;10;24.8456261
725;21.71550556;10;32.48386172;10;28.31352373
726;37.70533121;30.8285001;37.02925209;31.75209693;31.6028687
727;19.69249341;10;34.9615113;10.51302392;28.77104667
728;23.58363845;10.00000029;31.42637303;13.70762366;28.65542572
729;25.87679909;12.82978347;33.76939916;20.86055306;29.32454251
730;22.52766005;10;31.86977657;10.01449831;28.94630476
731;29.64120111;24.16312081;33.89517264;26.55660976;35.69655853
732;24.67006842;13.71469981;32.31044884;18.49425927;34.96705455
733;29.57200705;18.41761741;37.50844121;23.42053602;32.69939664
734;21.33885497;10;32.28862645;10;25.53125519
735;25.60241461;15.72775252;34.60917323;15.53831421;29.85925195
736;18.58096997;10;31.0095589;15.94804848;31.29474732
737;17.84891191;10;30.60286613;10;24.91254282
738;19.24722694;10;27.76152209;10.00000011;26.55179392
739;37.60485262;30.47493375;37.89422695;32.36373119;33.83627379
740;24.28629335;10;33.47296592;13.9230736;30.90017606
741;20.28732572;10;33.34018677;12.89397607;28.68097053
742;29.41988404;14.4774796;36.24617578;20.33317154;28.07507055
743;35.12893958;35.76771519;34.01730066;35.66251616;33.86497386
744;36.89938939;26.23027667;36.11661929;31.60864281;32.13995976
745;24.61906184;10;29.36101669;10.00001201;28.61078018
746;21.82099962;10;27.87569346;12.09484043;26.08443514
747;30.43144512;22.76572047;33.25859344;25.53722197;31.58183075
748;35.2498799;32.19319854;32.93250789;31.17143822;34.03247015
749;18.75056758;10;29.22102422;14.26089938;26.27464721
750;15.74249647;10;30.22785141;10.49834511;27.60510686
751;32.45102304;18.51398166;40.15155536;29.73597779;29.65562731
752;19.33096097;10;29.32445974;10;29.63062203
753;35.16940673;30.18084872;42.37069605;38.55047065;36.23996336
754;21.54010207;10;33.80685592;10.00000116;28.13111235
755;39.19892237;35.77704901;40.25426809;42.99674317;38.98070912
756;23.12898021;10;36.35854349;11.33552743;28.53518466
757;22.80964775;10;31.0283566;11.072788;26.00253044
758;23.78782214;10.00000013;34.63069191;16.99377695;32.28591183
759;18.658362;10;33.43298539;10.74567538;25.97845169
760;32.83151234;33.49897548;34.04006877;32.14276484;37.11531798
761;36.77603591;30.1349323;41.2728753;33.8322094;34.18229764
762;19.34993731;10;27.74680879;10.03119301;27.12166442
763;32.35661447;25.91017364;36.28249188;27.29701117;33.69315349
764;23.82238299;10.00000054;28.88216315;15.00081216;33.15533332
765;28.60301902;10;34.1479721;12.54594813;29.05669088
766;23.35506625;10;31.74479065;10.00000045;32.93523588
767;28.81038965;32.01598745;35.58967295;31.05023079;37.38608461
768;20.23273206;10;35.11758888;16.85489873;27.90178649
769;19.28146525;10;32.86872967;10.00000012;28.10520193
770;20.64061823;10;29.77383323;10;27.42233672
771;22.01735634;13.04079602;31.57732096;10.00000079;24.013418
772;22.46394729;10;33.29018288;14.67661826;29.04632389
773;25.14581411;10.17462852;35.99090033;14.82739096;29.21000446
774;29.84592236;23.06572003;38.14998382;28.53903676;35.19151121
775;35.14931588;32.70932859;38.42742547;42.26612134;35.27578866
776;33.18794958;25.87882671;35.80091696;31.29797459;33.03691066
777;18.07151368;10;31.72503932;10.00000008;25.79441111
778;22.53774498;10;32.06601068;10.88866199;27.9823138
779;13.69876549;10;34.58872935;10;25.47227426
780;35.66553993;30.3059135;35.70530075;33.50471463;32.75294363
781;31.89895487;24.18826826;35.16204713;26.29450097;33.33068555
782;36.36817802;33.46332051;35.28806562;36.80872079;34.15558491
783;17.48621825;10;32.15561318;10;26.85704037
784;28.63136866;16.32421627;36.8456323;19.11907864;33.30191328
785;20.88690903;10;29.53102101;10.00000002;26.02053276
786;20.18377711;10;27.83764608;10.00033154;24.24735205
787;36.19992482;28.66280706;38.23017328;36.51146617;34.96774181
788;24.202703;10;35.91180418;10.66192188;30.86952665
789;39.78226415;33.11812021;41.16242225;32.33206197;36.32682595
790;37.54883276;39.11143003;37.4878585;39.83797549;34.96221916
791;17.12283894;10;31.06606563;10.35021498;27.35095153
792;22.37995266;10;31.01721686;10;24.27587015
793;30.57713268;31.68383354;35.61917029;33.55361592;34.60691896
794;19.45155041;10;26.76007076;10.00000044;30.5487343
795;23.48050319;10.00000014;34.88418317;20.28952856;29.28713388
796;21.48933891;10;31.31751555;10.02255237;26.30439489
797;36.51330155;32.09828073;35.81344544;29.86069523;34.72173481
798;32.53223453;29.32618966;37.6854112;29.27788689;34.78082391
799;22.60816511;10.00000001;31.09461934;10.98733604;28.9386533
800;21.21558611;10;32.07804608;10.00000026;34.24984866
801;20.82255317;10;33.26608278;10.00001343;26.9408692
802;37.55416451;33.406928;40.55142656;38.6478374;36.29793094
803;36.34188542;32.09020744;37.61811323;34.65019409;30.56914627
804;27.87332852;32.64380863;36.3098046;29.67797392;34.88334476
805;19.54519627;10;32.5668316;10;24.87132594
806;21.32077494;10;36.93772652;14.43305006;30.81607986
807;24.20507324;10;30.65825198;10;25.99911273
808;37.50820366;34.92902805;38.48262611;38.51863821;38.70544872
809;26.46513781;10.40225738;33.47864264;12.04336816;29.4836607
810;28.60956913;14.00086524;34.19848436;18.69940119;31.07157434
811;23.01946318;11.00618575;33.07723907;16.6192156;26.17656939
812;22.14591094;10;30.43557856;12.70906926;24.03497849
813;33.92303674;35.68012462;39.93811798;35.33549233;33.96842325
814;26.57398925;10;36.94252798;15.66167426;31.82838729
815;17.2615884;10;32.35187049;10;26.43320767
816;21.54976339;10;30.21488808;10;24.58493585
817;35.08806221;30.77090737;40.54361082;33.49744667;36.27429491
818;19.76227074;10;29.17926704;12.94217046;25.30275467
819;33.88799723;30.12472505;37.90381448;34.73416268;36.2099803
820;22.35581427;10;30.68704213;12.54699381;26.45703042
821;20.43097135;10.09961871;31.31361913;13.69290847;32.84832742
822;28.45253341;10;33.71729183;12.41703072;28.00259472
823;34.93953044;32.97212475;35.65438871;27.84211841;35.38292905
824;36.74443746;35.80897358;37.561509;36.82256444;33.99367512
825;15.52303397;10;29.34857488;10;27.51264288
826;24.90002964;10.57550191;36.02976281;15.97481973;31.24841814
827;35.11943931;34.36745611;38.67873484;36.82177634;35.10184388
828;29.35074389;21.99218391;35.85019887;24.29821611;31.95859255
829;38.0168955;36.99809767;36.70613949;45.20943045;39.27669056
830;35.86731136;34.55846226;40.08904231;38.6239817;35.81858612
831;22.88345094;14.02019522;30.97584941;16.36852529;29.07478728
832;37.45397637;33.76582381;38.48181976;38.16783292;35.79634914
833;35.75710848;37.02083702;37.17374453;35.58618555;34.51641685
834;23.17362813;10.02189312;33.34099967;10.00000974;27.03871415
835;33.530644;26.60847265;36.71989997;27.23129222;34.67576927
836;20.15979511;10;31.34227166;10.00310378;27.00582944
837;37.08558842;32.99280155;35.18056699;38.23976485;33.91839763
838;37.132073;37.71989116;38.10188349;39.47217899;40.53746894
839;19.3964403;10;33.84916992;16.24484183;30.05673391
840;19.49314058;10;35.82050293;10.00005401;23.44511642
841;31.97033804;24.3105035;37.55998888;27.25365672;34.84094924
842;22.33936566;10;31.35842972;10;26.47956837
843;20.49384667;10;31.40686784;12.50080145;29.32461357
844;21.95968759;10;31.68033314;10.21551812;31.85476787
845;22.58606796;10;32.29109875;11.08631633;27.63767711
846;40.61148169;38.32334973;36.13082809;40.78215697;33.70945591
847;24.67131998;14.98513925;33.67060085;14.02576057;27.92912353
848;23.13374659;11.00426066;32.91833357;14.96955324;24.29879635
849;32.68140785;33.25698065;37.19927031;27.68919735;34.47105186
850;36.88457783;34.91990896;32.33754094;38.31928863;36.13819338
851;24.41429409;10;31.18669386;10.33050379;27.31162219
852;20.94821372;10;33.63119507;12.22873816;26.95860009
853;22.3909247;10;28.68119129;10;29.14425184
854;36.99809049;37.77180879;40.40879147;41.69429698;34.32610015
855;26.01284581;10;35.01314673;15.58437412;28.96407279
856;39.40736189;39.41547856;36.53915053;42.31771023;36.30133358
857;38.25603228;37.443329;40.83448213;41.60419229;39.00753466
858;24.23390619;21.10118201;35.92022844;23.98283658;31.37465924
859;36.86722303;35.75757114;37.63245763;41.17008506;38.21068988
860;19.81567376;10;30.0670846;10.21344181;28.45255044
861;26.42245411;13.57440703;31.14729863;14.47661333;31.1938757
862;39.44396067;35.0617247;38.4724773;39.88715179;36.71559129
863;21.32702375;10;34.61890087;10;27.9014595
864;21.14793832;10;27.82320053;10.00000001;26.66439968
865;24.10482023;10.00072197;37.62973936;15.16389723;29.8196302
866;20.94208703;10;28.0988538;13.30414657;29.89890827
867;21.6624652;10;28.17255809;10.00000006;26.48070705
868;34.98131595;42.27378491;40.06035526;38.45152073;37.32115513
869;19.27624575;10;30.9326622;10;23.45650622
870;30.48196442;25.05520479;35.92363938;29.90286815;33.1946635
871;36.68549279;38.0508564;41.29659975;40.70048465;38.60908414
872;37.24619833;33.89238167;39.92472295;39.15746695;33.65607435
873;19.10326647;10;30.26459657;10.11881879;26.36381924
874;18.76273855;10;29.44329686;10.91224739;31.78800881
875;38.58608506;36.97214162;36.68876387;42.90814938;37.96290497
876;18.2439406;10;27.07538903;10;26.04995211
877;37.15834424;32.0025319;40.20760966;35.866337;37.04953703
878;39.77019161;37.11503386;39.27188276;37.60635481;34.71704105
879;33.50704805;23.06037677;35.06607585;25.44415724;34.56334299
880;24.40533314;10;29.89661017;10;26.35216621
881;22.83858575;10;30.14677489;11.73230326;29.94924591
882;17.73469293;10;31.76278804;10.08633315;29.19167511
883;17.45545151;10;30.80046655;10.2803251;30.13406901
884;23.64685746;10;33.03048482;18.35169713;32.98052288
885;20.74400328;10;31.99826627;11.34272522;25.31341836
886;43.52495417;38.32565499;37.81146502;43.50938654;37.80447326
887;35.5253628;32.29061523;38.31628618;36.51656256;35.31247274
888;42.00329363;41.02022748;36.10456438;42.42400158;34.1856468
889;35.60468817;29.49368893;36.48074839;31.76981959;33.59558187
890;18.16785735;10;30.22898417;12.74633792;25.41393558
891;23.65208907;10;35.67449801;17.45360874;29.56389697
892;20.32158905;10;32.31197956;12.96852506;25.60710549
893;19.51930562;10;33.46289174;10.00003625;29.28423192
894;32.99109674;29.35267403;34.65093609;31.93678983;34.49218245
895;35.69259686;32.56871048;37.69155027;34.17495874;35.70944557
896;21.29564804;10.00000006;32.82173676;14.14855679;28.73189429
897;26.38590943;10.00953426;35.86427399;14.2140571;30.29652062
898;20.32901008;10;32.74197649;10;27.55403329
899;36.66677304;31.42887044;39.03859997;40.38442433;36.02903718
900;22.4019826;10;29.21749833;14.30374015;31.3365331
901;19.71938041;10;31.17073508;10;29.01275148
902;21.35172323;10;32.55105754;11.11592313;22.24800425
903;18.71813048;10;32.37614483;10;28.7223998
904;25.68111292;11.47308009;37.55057325;18.74624604;29.64895905
905;34.90855743;33.91946588;36.76366471;36.37868667;34.03277621
906;19.59917569;10;31.97249977;10.95974643;27.55215328
907;37.91630677;37.93924971;36.07699427;35.42629411;33.32985949
908;34.28170428;38.27392939;35.68300751;37.93864991;34.74959261
909;39.09714177;36.77217504;35.81968275;40.77845949;35.43129469
910;36.05587353;37.50947992;38.65410923;40.28418983;33.62740112
911;23.31813215;10;28.96346721;10;27.34351218
912;21.34212834;12.20427366;33.80551821;15.59598418;32.12773774
913;34.80781582;35.90326885;37.69547213;38.7215655;37.69048943
914;37.44772048;32.62214325;35.1355675;39.8678319;42.38130171
915;39.26548704;38.57055056;38.91492262;40.28473918;35.55998608
916;36.88493146;36.89340581;40.48442435;37.92098883;37.50605925
917;20.58286629;10;31.18451963;10.0000001;30.17192922
918;40.00711011;37.91607716;39.04574813;38.71822618;34.33847244
919;20.42354993;10;29.58998351;10.00002673;28.15098136
920;19.14962696;10;30.18741045;10;25.45891124
921;39.37102059;34.226451;39.47411277;39.4674189;37.12038288
922;20.6002439;10;29.44331019;10;24.85963994
923;30.45860788;28.55703824;35.71175955;30.25027408;34.20414115
924;22.70245571;17.34427837;32.27253543;21.85898995;31.31254317
925;34.93500886;31.19955683;34.82142563;35.05616559;33.02313143
926;21.5790624;10;30.33663979;10;27.9898255
927;32.2646857;33.79493707;42.01751796;42.85810021;31.89999225
928;38.77031608;37.42436194;38.9661087;36.95928085;36.67281087
929;19.32770704;10;30.90782948;13.61355849;28.68176189
930;21.6522175;12.9991666;32.11919401;10.64674014;31.98676752
931;21.41972577;10;32.52065528;10;24.28015298
932;23.1940594;10;33.87115528;10.99945728;28.62954876
933;23.33429015;20.3609234;34.19307441;21.51462747;31.3357637
934;23.97071142;10.40622189;37.29035965;17.89592467;32.97833707
935;17.92848564;10;30.7341759;10.00000004;27.31294855
936;27.94811444;21.76388411;36.66668867;25.69082459;30.19700183
937;35.53808518;27.76812939;39.48821235;33.30932937;30.74984949
938;34.10421902;32.25627496;39.03864115;34.84502983;32.91921095
939;27.55226151;22.13366554;32.61049689;21.23662213;30.43065168
940;19.16837721;10;31.44463364;10.00000488;23.25262612
941;39.49750457;37.3162227;34.23422308;35.42549284;36.81830551
942;21.4313849;10;31.03527569;11.44389089;28.39644469
943;40.02637251;37.25501183;43.63790361;36.39478893;37.43367916
